age,id1968,pernum,wgt,year,ln_ly,stato,unid,MH6,div,mar,_merge,wtmedian
6,2831,3,8.4,1979,.14970732,Missisippi,0,1953,0,1,matched (3),-.16283667
6,5833,170,0,1972,.020835876,Missisippi,0,1947,0,1,matched (3),-.16283667
6,6551,21,9.3,1975,.14132261,Missisippi,0,1948,0,1,matched (3),-.16283667
6,2397,3,32,1980,.04474926,Massachussets,0,1954,0,1,matched (3),-.16283667
6,838,1,23.8,1970,-.35871196,North Calorina,0,1944,0,1,matched (3),-.16283667
6,5614,1,3.5,1968,-1.1262296,North Calorina,0,1942,0,1,matched (3),-.16283667
6,702,1,38.5,1974,-.17737794,California,1,1948,0,1,matched (3),-.16283667
6,18,4,31.4,1979,.95367861,California,1,1953,0,1,matched (3),-.16283667
6,2243,1,28,1968,.060622454,California,0,1942,0,1,matched (3),-.16283667
6,5866,4,0.7,1979,-.60620451,Arizona,1,1953,0,1,matched (3),-.16283667
6,1911,4,32.3,1979,.45479202,Texas,1,1953,0,1,matched (3),-.16283667
6,424,3,23.8,1971,.20523119,North Calorina,0,1946,0,1,matched (3),-.16283667
6,5171,3,4,1978,-.07275939,North Calorina,0,1954,0,0,matched (3),-.16283667
6,6804,170,0,1970,.27892065,Washington staten,0,1944,0,1,matched (3),-.16283667
6,1062,3,33.5,1976,.16552496,Massachussets,0,1950,0,0,matched (3),-.16283667
6,1302,170,0,1977,.36332035,Texas,1,1951,0,1,matched (3),-.16283667
6,1611,170,0,1978,-.44961786,Texas,1,1952,0,1,matched (3),-.16283667
6,1810,2,23,1975,.27112484,California,1,1949,0,1,matched (3),-.16283667
6,1533,171,0,1975,-.45537758,Washington staten,1,1949,0,1,matched (3),-.16283667
6,5100,1,2.3,1970,-.021049976,California,1,1944,0,1,matched (3),-.16283667
6,5613,5,4.6,1976,-.48680019,North Calorina,0,1951,0,1,matched (3),-.16283667
7,5833,170,0,1973,.076425314,Missisippi,0,1947,0,1,matched (3),-.093854666
7,5233,170,0,1977,.0015304089,Arizona,1,1951,0,1,matched (3),-.093854666
7,5565,171,0,1977,.38801312,North Calorina,0,1951,0,1,matched (3),-.093854666
7,1945,21,25.7,1973,-.099423647,California,1,1946,0,1,matched (3),-.093854666
7,6107,171,0,1980,-.96793282,Missisippi,0,1954,0,1,matched (3),-.093854666
7,5283,3,14,1977,.037898064,California,1,1951,1,0,matched (3),-.093854666
7,1043,171,0,1980,-.043846846,North Calorina,0,1953,0,1,matched (3),-.093854666
7,6571,1,2.9,1969,-.66878545,Louisiana,0,1942,0,1,matched (3),-.093854666
7,1332,171,0,1978,.37015843,California,1,1951,0,1,matched (3),-.093854666
7,2599,170,0,1974,.54174471,Arizona,1,1947,0,1,matched (3),-.093854666
7,1784,21,30.4,1976,-.128968,Texas,1,1949,0,1,matched (3),-.093854666
7,2050,4,29,1981,.36605239,Washington staten,1,1954,0,0,matched (3),-.093854666
7,6641,1,18,1968,.23106575,California,0,1942,0,1,matched (3),-.093854666
7,5534,1,3.8,1971,-.55027902,North Calorina,0,1944,0,1,matched (3),-.093854666
7,2890,171,0,1979,.15543795,Louisiana,0,1953,0,1,matched (3),-.093854666
7,6694,1,2.3,1970,.1877048,California,1,1943,0,1,matched (3),-.093854666
7,602,170,0,1979,-.44993997,Texas,1,1952,0,1,matched (3),-.093854666
7,2615,6,34.4,1978,.20782661,Washington staten,1,1951,0,1,matched (3),-.093854666
7,223,2,28.6,1971,.10963559,Texas,1,1945,0,1,matched (3),-.093854666
7,2679,3,33.5,1978,-.64570844,California,1,1951,0,1,matched (3),-.093854666
7,5095,3,18.7,1980,.018521547,California,1,1954,0,1,matched (3),-.093854666
7,6591,5,3.7,1978,-.78731036,Missisippi,0,1952,0,0,matched (3),-.093854666
7,1290,170,0,1975,.10884404,Texas,1,1949,0,1,matched (3),-.093854666
7,6804,170,0,1971,.30723715,Washington staten,0,1944,0,1,matched (3),-.093854666
7,5289,170,0,1981,-.52492046,North Calorina,0,1954,0,1,matched (3),-.093854666
7,5810,170,0,1976,.66177702,California,1,1950,0,1,matched (3),-.093854666
7,5107,6,20.3,1980,.10374379,California,1,1953,0,0,matched (3),-.093854666
7,5990,2,2.1,1978,-.34916711,Louisiana,0,1951,0,1,matched (3),-.093854666
7,6846,5,4.1,1979,.086028576,California,1,1953,0,1,matched (3),-.093854666
7,519,1,18.4,1971,-.099603176,Missisippi,0,1944,0,1,matched (3),-.093854666
7,6389,4,15.4,1976,.31893516,Arizona,1,1949,0,1,matched (3),-.093854666
7,2050,4,29,1980,.2534771,Washington staten,1,1954,0,0,matched (3),-.093854666
7,6574,171,0,1979,.35156059,Louisiana,0,1952,0,1,matched (3),-.093854666
7,2432,170,0,1979,-.33989239,Arizona,1,1953,0,1,matched (3),-.093854666
7,1867,5,29,1981,.17383075,Louisiana,0,1954,0,1,matched (3),-.093854666
7,5569,170,0,1977,-.40089059,North Calorina,0,1950,0,1,matched (3),-.093854666
7,2816,3,29,1980,.43238735,California,1,1954,0,1,matched (3),-.093854666
7,5613,4,4.6,1975,-.86027741,North Calorina,0,1949,0,1,matched (3),-.093854666
7,6572,3,5.3,1976,-.44392991,Louisiana,0,1949,1,0,matched (3),-.093854666
7,5126,2,1.3,1981,-.1646049,Texas,1,1954,0,1,matched (3),-.093854666
7,5798,3,25.1,1978,.36401868,Texas,1,1951,0,1,matched (3),-.093854666
7,1334,1,24.9,1970,.017171144,California,1,1944,0,1,matched (3),-.093854666
7,6178,2,1.4,1978,.41518188,Texas,1,1951,0,1,matched (3),-.093854666
7,2001,1,27.4,1973,.79521489,California,1,1946,0,1,matched (3),-.093854666
7,490,3,30.9,1979,.093085289,North Calorina,0,1952,0,1,matched (3),-.093854666
7,5876,3,1.4,1976,.25058031,Texas,1,1949,0,1,matched (3),-.093854666
7,613,3,27.2,1980,.69809055,California,1,1953,0,0,matched (3),-.093854666
7,2783,170,0,1978,.31653285,Massachussets,0,1951,0,1,matched (3),-.093854666
7,424,3,23.8,1972,-.10342193,North Calorina,0,1946,0,1,matched (3),-.093854666
7,702,1,38.5,1976,-.10283089,California,1,1948,0,1,matched (3),-.093854666
7,916,21,30.7,1974,.21971869,California,1,1948,1,0,matched (3),-.093854666
7,5959,176,0,1980,-.33444023,North Calorina,0,1953,0,1,matched (3),-.093854666
7,18,4,31.4,1980,.74479938,California,1,1953,0,1,matched (3),-.093854666
7,1810,172,0,1976,.24794078,California,1,1949,0,1,matched (3),-.093854666
7,5281,170,0,1975,.20213199,Texas,1,1949,0,1,matched (3),-.093854666
7,2339,2,34.2,1979,-1.1007261,California,1,1952,0,1,matched (3),-.093854666
7,312,3,34.4,1978,-.0093312263,California,1,1951,0,1,matched (3),-.093854666
7,5178,170,0,1976,.025385141,Missisippi,0,1949,0,1,matched (3),-.093854666
7,2679,3,33.5,1977,-.47809935,California,1,1951,0,1,matched (3),-.093854666
7,5290,21,4.6,1974,-.25076485,North Calorina,0,1948,0,1,matched (3),-.093854666
7,6160,172,0,1975,-.49510527,North Calorina,0,1948,0,1,matched (3),-.093854666
7,2618,1,28.1,1969,-.34041047,Washington staten,0,1943,0,1,matched (3),-.093854666
7,719,1,23.8,1970,-.096399546,North Calorina,0,1944,0,1,matched (3),-.093854666
7,5516,2,29.5,1979,.0012872219,Massachussets,0,1952,0,1,matched (3),-.093854666
7,6784,4,3.3,1980,-.19288254,California,1,1953,1,0,matched (3),-.093854666
7,5077,171,0,1981,.61488986,Massachussets,0,1954,0,1,matched (3),-.093854666
7,519,1,18.4,1972,-.054387569,Louisiana,0,1944,0,1,matched (3),-.093854666
7,1862,2,20.3,1977,.08858943,California,1,1950,0,1,matched (3),-.093854666
7,5097,21,23,1974,-.83415759,California,1,1948,0,1,matched (3),-.093854666
7,2285,4,31.5,1979,.28481126,Arizona,1,1952,1,0,matched (3),-.093854666
7,6567,170,0,1974,.073936462,Texas,1,1948,0,1,matched (3),-.093854666
7,988,1,22.5,1968,.23817205,California,0,1941,0,1,matched (3),-.093854666
7,1515,1,20,1970,-.10150051,Texas,1,1943,0,1,matched (3),-.093854666
7,6160,3,13.2,1976,-.093757629,North Calorina,0,1949,0,1,matched (3),-.093854666
7,6587,21,21.7,1977,-.25356483,Louisiana,0,1951,1,0,matched (3),-.093854666
7,608,21,33.5,1974,-.43874288,California,1,1948,0,1,matched (3),-.093854666
7,5172,2,12.9,1981,-.51392007,North Calorina,0,1954,0,1,matched (3),-.093854666
7,6448,170,0,1979,-.95941901,California,1,1952,0,1,matched (3),-.093854666
7,5626,7,1.3,1979,-.73268199,Missisippi,0,1953,0,1,matched (3),-.093854666
7,5543,170,0,1980,.44145679,Missisippi,0,1953,0,1,matched (3),-.093854666
7,6864,4,1.4,1976,,Texas,1,1949,0,1,matched (3),-.093854666
7,5463,4,3.9,1980,-.25742102,Missisippi,0,1953,0,1,matched (3),-.093854666
7,5488,3,4.6,1981,-.22066522,North Calorina,0,1954,1,0,matched (3),-.093854666
7,899,170,0,1971,.0049433708,Texas,1,1944,0,1,matched (3),-.093854666
7,2067,21,44.7,1974,-.10487127,Massachussets,0,1948,1,0,matched (3),-.093854666
7,2145,1,30.7,1974,-.71033227,Arizona,1,1947,0,0,matched (3),-.093854666
7,2538,170,0,1974,-.61024213,Massachussets,0,1948,0,1,matched (3),-.093854666
7,5099,1,3,1968,-.30557442,California,0,1941,0,1,matched (3),-.093854666
7,6004,170,0,1977,.16710973,California,1,1951,0,1,matched (3),-.093854666
7,2845,171,0,1975,.0087604523,California,1,1948,0,1,matched (3),-.093854666
7,6572,171,0,1974,-.069256306,Louisiana,0,1948,0,1,matched (3),-.093854666
7,6392,170,0,1975,.26711679,Arizona,1,1948,0,1,matched (3),-.093854666
7,23,170,0,1974,.092838287,California,1,1947,0,1,matched (3),-.093854666
7,6566,171,0,1977,.15568113,Louisiana,0,1951,0,1,matched (3),-.093854666
7,5990,2,2.1,1977,-.74040699,Louisiana,0,1951,0,1,matched (3),-.093854666
7,5366,3,4.6,1974,-.10419631,North Calorina,0,1948,0,1,matched (3),-.093854666
7,6481,2,16.8,1976,-.46530986,California,1,1949,0,1,matched (3),-.093854666
7,2224,3,25.7,1972,-.31308198,California,1,1945,0,1,matched (3),-.093854666
7,2342,3,36.5,1979,.52039361,California,1,1952,0,1,matched (3),-.093854666
7,754,1,23.8,1970,-.1640563,North Calorina,0,1944,0,1,matched (3),-.093854666
7,980,1,18.4,1971,-.33114362,North Calorina,0,1944,0,1,matched (3),-.093854666
7,1632,1,22.3,1972,-.086942911,California,1,1945,0,0,matched (3),-.093854666
7,5171,3,4.6,1980,.057311296,North Calorina,0,1954,0,0,matched (3),-.093854666
7,2026,1,13.7,1971,.38402867,California,1,1944,0,1,matched (3),-.093854666
7,2643,170,0,1974,-.574875,Massachussets,0,1947,0,1,matched (3),-.093854666
7,5148,2,1.4,1978,-.093854666,Texas,1,1951,0,1,matched (3),-.093854666
7,5085,3,2.8,1976,-.035230398,California,1,1949,0,0,matched (3),-.093854666
7,217,3,80.6,1980,-.21924233,California,1,1953,0,1,matched (3),-.093854666
7,5876,2,1.4,1978,.21145654,Texas,1,1951,0,1,matched (3),-.093854666
7,6569,173,0,1979,-.21498346,Louisiana,0,1953,0,1,matched (3),-.093854666
7,223,2,28.6,1972,.11025429,Texas,1,1945,0,1,matched (3),-.093854666
7,859,3,20.3,1978,.42484403,Washington staten,1,1951,0,1,matched (3),-.093854666
7,5814,170,0,1975,-.72845662,North Calorina,0,1948,0,1,matched (3),-.093854666
7,2432,172,0,1980,.19156122,Arizona,1,1954,0,1,matched (3),-.093854666
7,2500,171,0,1977,.33292294,Arizona,1,1950,0,1,matched (3),-.093854666
7,840,4,3.7,1975,-.43185806,North Calorina,0,1948,0,1,matched (3),-.093854666
7,5182,7,4.3,1980,-.33111238,Missisippi,0,1953,0,1,matched (3),-.093854666
7,1270,1,23.8,1972,-.017561436,North Calorina,0,1945,0,1,matched (3),-.093854666
7,308,21,27.4,1973,-.29020858,Massachussets,0,1947,0,1,matched (3),-.093854666
7,2461,1,25.7,1969,-.10080147,California,0,1943,0,1,matched (3),-.093854666
7,1501,1,32.2,1971,.46719074,California,1,1945,0,1,matched (3),-.093854666
7,5814,170,0,1974,-.44185328,North Calorina,0,1948,0,1,matched (3),-.093854666
7,5798,171,0,1979,-.64350367,Louisiana,0,1953,0,1,matched (3),-.093854666
7,6569,21,5.6,1974,-.31738186,Louisiana,0,1947,0,1,matched (3),-.093854666
7,1635,4,33.5,1977,.073442936,North Calorina,0,1951,0,1,matched (3),-.093854666
7,5107,172,0,1980,.11827207,California,1,1954,0,1,matched (3),-.093854666
7,1504,1,22.5,1968,.41655374,California,0,1941,0,1,matched (3),-.093854666
7,438,1,30.4,1974,.31549382,Texas,1,1947,0,0,matched (3),-.093854666
7,630,3,33.7,1979,-.31180453,Washington staten,1,1953,0,1,matched (3),-.093854666
7,2599,4,31,1981,-.71008694,California,1,1954,0,0,matched (3),-.093854666
7,2350,170,0,1972,-.62975168,Texas,1,1945,0,1,matched (3),-.093854666
7,6389,5,15.4,1977,.39528823,Arizona,1,1951,1,0,matched (3),-.093854666
7,1859,3,37,1976,.16734481,California,1,1950,0,0,matched (3),-.093854666
7,2537,22,37,1975,.84733105,Texas,1,1949,0,0,matched (3),-.093854666
7,6411,5,1.4,1978,-.067956209,Texas,1,1951,0,1,matched (3),-.093854666
7,5959,170,0,1975,-.66496861,North Calorina,0,1948,0,1,matched (3),-.093854666
7,2436,3,33.7,1979,-.078755379,Texas,1,1953,0,1,matched (3),-.093854666
7,1062,3,33.5,1977,.41742969,Massachussets,0,1950,0,0,matched (3),-.093854666
7,5075,170,0,1980,.25033736,California,1,1954,0,1,matched (3),-.093854666
7,6428,8,16.8,1980,.19350266,Arizona,1,1954,0,1,matched (3),-.093854666
7,647,3,30.7,1977,.30332255,Arizona,1,1950,0,1,matched (3),-.093854666
7,5074,2,18.9,1973,.87026668,California,1,1946,0,1,matched (3),-.093854666
7,5613,5,4.6,1977,-.57828808,North Calorina,0,1951,0,1,matched (3),-.093854666
7,2243,1,32,1969,-.37153387,California,0,1942,0,1,matched (3),-.093854666
7,18,5,36.5,1979,.37425065,California,1,1952,0,1,matched (3),-.093854666
7,2327,170,0,1972,-.3277452,Missisippi,0,1945,0,1,matched (3),-.093854666
7,1184,173,0,1973,.40923285,Massachussets,0,1947,0,1,matched (3),-.093854666
7,1918,170,0,1978,.58672428,California,1,1951,0,1,matched (3),-.093854666
7,6779,171,0,1976,-.065586805,California,1,1950,0,1,matched (3),-.093854666
7,5518,3,22.1,1980,.00048899651,California,1,1954,0,1,matched (3),-.093854666
7,5806,1,18.2,1974,.22808719,Washington staten,1,1947,1,0,matched (3),-.093854666
7,2608,171,0,1977,-.1797986,California,1,1948,0,1,matched (3),-.093854666
7,2180,21,25.7,1973,,California,1,1946,0,0,matched (3),-.093854666
7,5516,21,25.8,1974,.14274502,Massachussets,0,1947,0,1,matched (3),-.093854666
7,5463,8,9.6,1980,.38702321,Missisippi,0,1954,0,1,matched (3),-.093854666
7,6793,3,3.9,1979,-.62732136,Louisiana,0,1952,0,1,matched (3),-.093854666
7,5614,1,3.8,1969,-.42458844,North Calorina,0,1942,0,1,matched (3),-.093854666
7,6071,3,4.6,1980,-.4893173,North Calorina,0,1953,0,0,matched (3),-.093854666
7,5867,4,25.8,1978,.30487084,Massachussets,0,1951,0,1,matched (3),-.093854666
7,6233,170,0,1981,-.13124466,Texas,1,1954,0,1,matched (3),-.093854666
7,5864,171,0,1979,.15316772,California,1,1952,0,1,matched (3),-.093854666
7,5142,2,1.3,1980,-.15913868,Texas,1,1954,0,0,matched (3),-.093854666
7,5526,172,0,1973,-1.0019844,Texas,1,1946,0,1,matched (3),-.093854666
7,2673,4,35.6,1980,.13556337,Massachussets,0,1953,0,1,matched (3),-.093854666
7,5655,3,1.7,1979,-.85673451,Missisippi,0,1952,0,0,matched (3),-.093854666
7,423,3,22.5,1977,-.42758656,North Calorina,0,1951,0,1,matched (3),-.093854666
7,556,170,0,1979,-.61427891,Texas,1,1952,0,1,matched (3),-.093854666
7,759,21,41.2,1975,-.36637878,Massachussets,0,1948,0,1,matched (3),-.093854666
7,5290,22,3.8,1973,-.039173603,North Calorina,0,1946,0,1,matched (3),-.093854666
7,608,171,0,1976,.074770689,California,1,1949,0,1,matched (3),-.093854666
7,5706,4,1.4,1975,.10942912,Texas,1,1948,0,0,matched (3),-.093854666
7,6411,4,1.3,1981,.3448503,Texas,1,1954,0,0,matched (3),-.093854666
7,2845,5,31.4,1981,-.10655189,California,1,1954,0,1,matched (3),-.093854666
7,6518,1,13.7,1972,.18117857,Texas,1,1945,0,1,matched (3),-.093854666
7,18,21,28.1,1973,-.22700715,California,1,1947,0,1,matched (3),-.093854666
7,1911,172,0,1979,-.013377428,Texas,1,1952,0,1,matched (3),-.093854666
7,1387,1,18.4,1971,.17290282,Texas,1,1944,0,0,matched (3),-.093854666
7,5623,2,1.4,1975,-.30869365,Missisippi,0,1947,0,1,matched (3),-.093854666
7,2831,3,8.4,1980,.2459352,Missisippi,0,1953,0,1,matched (3),-.093854666
7,509,4,29.8,1977,.48418522,California,1,1950,0,0,matched (3),-.093854666
7,1657,1,23.8,1969,.089035034,North Calorina,0,1942,0,1,matched (3),-.093854666
7,5182,5,4,1976,.022520542,Louisiana,0,1950,0,1,matched (3),-.093854666
7,5107,3,23.7,1979,-.79722047,California,1,1952,0,1,matched (3),-.093854666
7,2339,3,31.4,1980,-.21421719,California,1,1953,0,1,matched (3),-.093854666
7,6846,5,4.1,1980,-.02093482,California,1,1953,0,1,matched (3),-.093854666
7,18,21,34.4,1974,-.17029834,California,1,1947,0,1,matched (3),-.093854666
7,979,1,18.4,1973,-.70473278,North Calorina,0,1947,0,1,matched (3),-.093854666
7,5798,170,0,1979,-.53124762,Louisiana,0,1953,0,1,matched (3),-.093854666
7,641,3,30.7,1977,-.1364553,Missisippi,0,1952,0,1,matched (3),-.093854666
7,2867,170,0,1972,-.45539832,Missisippi,0,1946,0,1,matched (3),-.093854666
7,6826,5,3.3,1982,.1358881,California,1,1954,0,0,matched (3),-.093854666
7,5841,21,2.3,1973,.53257608,California,1,1946,0,1,matched (3),-.093854666
7,2863,1,23.8,1970,-.0010514259,North Calorina,0,1944,0,1,matched (3),-.093854666
7,2224,5,31.4,1977,.39001727,California,1,1951,1,0,matched (3),-.093854666
7,1401,3,27.4,1973,.42216015,Washington staten,1,1946,0,1,matched (3),-.093854666
7,2049,1,17.5,1968,-.31277728,Texas,0,1941,0,1,matched (3),-.093854666
7,2715,1,18.4,1970,-.41273308,North Calorina,0,1944,0,1,matched (3),-.093854666
7,6784,21,4.7,1979,-.46001267,California,1,1952,0,0,matched (3),-.093854666
7,2272,1,1.4,1974,-.0030245781,Texas,1,1947,0,1,matched (3),-.093854666
7,1184,6,35.6,1981,.12170672,Massachussets,0,1954,0,1,matched (3),-.093854666
7,779,170,0,1974,.36161852,Nevada,1,1948,0,1,matched (3),-.093854666
7,5182,7,4.3,1979,-.60751867,Missisippi,0,1953,0,1,matched (3),-.093854666
7,6662,1,16.6,1971,.31495786,Texas,1,1944,0,1,matched (3),-.093854666
7,512,170,0,1975,.11697412,California,1,1948,0,1,matched (3),-.093854666
7,1565,172,0,1974,-.47723651,Texas,1,1947,0,1,matched (3),-.093854666
7,6563,174,0,1976,-.016796589,Texas,1,1949,1,0,matched (3),-.093854666
7,6867,5,1.4,1976,-.97820783,Texas,1,1949,0,0,matched (3),-.093854666
7,2674,170,0,1974,.43265438,Massachussets,0,1947,0,1,matched (3),-.093854666
7,5965,4,3.2,1971,-.13636494,Texas,1,1945,0,1,matched (3),-.093854666
7,257,171,0,1979,-.070510626,California,1,1952,0,1,matched (3),-.093854666
7,2033,21,34.9,1975,-1.2306024,Louisiana,0,1948,0,0,matched (3),-.093854666
7,5488,3,4.6,1980,-.53405321,North Calorina,0,1954,1,0,matched (3),-.093854666
7,6486,171,0,1980,-.0097107887,North Calorina,0,1953,0,1,matched (3),-.093854666
7,2191,5,4.3,1979,-.88968563,North Calorina,0,1952,0,0,matched (3),-.093854666
7,5655,2,1.4,1976,-.63780892,Missisippi,0,1950,0,1,matched (3),-.093854666
7,287,5,31,1981,-.33235383,Nevada,1,1954,0,1,matched (3),-.093854666
7,5516,171,0,1976,-.32917118,Massachussets,0,1949,0,1,matched (3),-.093854666
7,2397,21,37,1974,-.22525954,Massachussets,0,1948,0,1,matched (3),-.093854666
7,5613,4,4.6,1976,-.55579305,North Calorina,0,1949,0,1,matched (3),-.093854666
7,2285,5,29,1981,.22992039,Arizona,1,1954,0,0,matched (3),-.093854666
7,5459,1,1.1,1970,-.48386025,Missisippi,0,1943,0,1,matched (3),-.093854666
7,5799,1,1,1968,-.24508238,Texas,0,1943,0,1,matched (3),-.093854666
7,2661,21,22.5,1975,-.55815458,California,1,1948,0,1,matched (3),-.093854666
7,5987,3,8,1973,-.65747988,Louisiana,0,1946,0,0,matched (3),-.093854666
7,438,1,24.9,1973,.37140656,Texas,1,1947,0,0,matched (3),-.093854666
7,2615,22,28.1,1973,.15865541,Washington staten,1,1946,0,1,matched (3),-.093854666
7,1817,170,0,1981,.37880707,California,1,1954,0,1,matched (3),-.093854666
7,1742,1,25.7,1973,-.11048412,Texas,1,1946,0,1,matched (3),-.093854666
7,6800,172,0,1978,-.72117066,Louisiana,0,1951,0,1,matched (3),-.093854666
7,1630,3,35.6,1980,,Massachussets,0,1954,0,0,matched (3),-.093854666
7,423,4,23.9,1979,-.28503513,North Calorina,0,1952,0,1,matched (3),-.093854666
7,11,3,34.2,1979,.046533823,California,1,1953,0,1,matched (3),-.093854666
7,5146,4,25.3,1979,.016258955,Texas,1,1952,0,0,matched (3),-.093854666
7,5880,3,12.6,1973,.058164358,Arizona,1,1946,0,1,matched (3),-.093854666
7,5077,3,4.2,1977,-.39596653,Massachussets,0,1950,1,0,matched (3),-.093854666
7,1435,4,31,1980,-.22350478,California,1,1953,0,0,matched (3),-.093854666
7,5623,3,1.3,1981,.31215835,Missisippi,0,1954,1,0,matched (3),-.093854666
7,301,171,0,1975,.17338252,Massachussets,0,1948,0,1,matched (3),-.093854666
7,1271,3,22.5,1975,-.52909374,North Calorina,0,1949,0,1,matched (3),-.093854666
7,5656,5,1.4,1978,-.16536713,Missisippi,0,1952,0,1,matched (3),-.093854666
7,5615,173,0,1977,-1.0970819,North Calorina,0,1952,0,1,matched (3),-.093854666
7,5146,170,0,1977,.26513481,Texas,1,1950,0,1,matched (3),-.093854666
7,6389,6,18.3,1979,-.37600684,Arizona,1,1953,0,0,matched (3),-.093854666
7,5619,170,0,1979,-.78147209,Missisippi,0,1952,0,1,matched (3),-.093854666
7,644,21,7.4,1973,-.56015158,Missisippi,0,1946,0,1,matched (3),-.093854666
7,6222,2,23.2,1979,-.47968531,California,1,1953,0,0,matched (3),-.093854666
7,5909,170,0,1980,1.1810882,Texas,1,1953,0,1,matched (3),-.093854666
7,2289,1,27.4,1969,.42982674,Arizona,0,1942,0,1,matched (3),-.093854666
7,5615,173,0,1979,-.89253056,North Calorina,0,1952,0,1,matched (3),-.093854666
7,321,170,0,1979,.39109445,Massachussets,0,1953,0,1,matched (3),-.093854666
7,5867,4,25.8,1977,.36572719,Massachussets,0,1951,0,1,matched (3),-.093854666
7,5965,5,4,1974,-.089367151,Texas,1,1947,0,1,matched (3),-.093854666
7,6187,4,4.2,1976,.13653755,Missisippi,0,1949,0,1,matched (3),-.093854666
7,1438,22,33.5,1976,.023208857,California,1,1949,1,0,matched (3),-.093854666
7,6798,170,0,1976,-.98314083,Louisiana,0,1949,0,1,matched (3),-.093854666
7,1919,3,32,1980,-.18195677,Massachussets,0,1954,0,1,matched (3),-.093854666
7,5626,6,1.4,1978,-.4678973,Missisippi,0,1951,0,0,matched (3),-.093854666
7,5836,4,4,1978,-.29465199,Missisippi,0,1952,0,1,matched (3),-.093854666
7,6467,1,11.4,1973,-.29624343,North Calorina,0,1947,0,1,matched (3),-.093854666
7,1795,3,20.5,1981,-.11598587,Missisippi,0,1954,0,1,matched (3),-.093854666
7,7993,1,NA,1993,-.019974232,California,1,1942,0,1,matched (3),-.093854666
7,6009,3,9.3,1978,.20456004,Louisiana,0,1951,0,1,matched (3),-.093854666
7,5971,21,21.7,1974,-.75719655,Texas,1,1948,0,1,matched (3),-.093854666
7,5186,171,0,1977,.33800268,Louisiana,0,1951,0,1,matched (3),-.093854666
7,5959,5,19.1,1980,-.51536107,North Calorina,0,1953,0,1,matched (3),-.093854666
7,1184,5,41.2,1977,.49677777,Massachussets,0,1950,0,1,matched (3),-.093854666
7,5424,1,1.7,1970,-.012965918,California,1,1943,0,1,matched (3),-.093854666
7,779,170,0,1975,.028178692,Nevada,1,1948,0,1,matched (3),-.093854666
7,630,21,27.4,1972,.26860142,California,1,1946,0,0,matched (3),-.093854666
7,5566,171,0,1975,-.15535975,North Calorina,0,1949,0,1,matched (3),-.093854666
7,2299,4,33.5,1978,.33126807,Texas,1,1951,0,1,matched (3),-.093854666
7,6798,6,4.6,1979,.45252085,Louisiana,0,1952,0,1,matched (3),-.093854666
7,1624,21,34.4,1976,-.028807402,Washington staten,1,1949,0,1,matched (3),-.093854666
7,6188,175,0,1973,-.87315142,Missisippi,0,1946,0,1,matched (3),-.093854666
7,6784,4,3.3,1979,-.54343987,California,1,1953,1,0,matched (3),-.093854666
7,5095,21,20.3,1975,-.50206506,California,1,1949,0,1,matched (3),-.093854666
7,5458,4,1.3,1981,.057751179,Missisippi,0,1954,0,1,matched (3),-.093854666
7,5362,2,4.6,1980,-.21162558,North Calorina,0,1953,0,1,matched (3),-.093854666
7,6803,3,4.6,1981,.23180079,Louisiana,0,1954,1,0,matched (3),-.093854666
7,1692,4,58.3,1974,.54397607,Arizona,1,1948,0,0,matched (3),-.093854666
7,5523,3,5.6,1978,-.2286942,California,1,1951,0,1,matched (3),-.093854666
7,6584,170,0,1975,.086202383,Texas,1,1948,0,1,matched (3),-.093854666
7,1459,4,34.2,1979,.26588321,Washington staten,1,1952,0,1,matched (3),-.093854666
7,2436,4,29,1981,.32523036,California,1,1954,0,1,matched (3),-.093854666
7,5882,2,32.3,1975,.34352708,Washington staten,1,1949,0,1,matched (3),-.093854666
7,5972,171,0,1980,-.50208509,Texas,1,1953,0,1,matched (3),-.093854666
7,2801,4,30.2,1979,.22937727,California,1,1952,0,1,matched (3),-.093854666
7,5516,171,0,1975,-.30091357,Massachussets,0,1949,0,1,matched (3),-.093854666
7,6832,1,2.9,1971,.29662204,California,1,1943,0,1,matched (3),-.093854666
7,2050,3,33.5,1977,-.18524551,Washington staten,1,1951,0,0,matched (3),-.093854666
7,728,2,33.5,1974,-.19372725,California,1,1947,0,0,matched (3),-.093854666
7,2621,3,30.2,1980,-.33864641,Massachussets,0,1953,0,0,matched (3),-.093854666
7,5148,2,1.4,1977,-1.0112779,Texas,1,1951,0,1,matched (3),-.093854666
7,419,170,0,1974,-.53618288,North Calorina,0,1947,0,1,matched (3),-.093854666
7,5127,1,1.1,1970,-.22781062,Texas,1,1943,0,1,matched (3),-.093854666
7,6049,2,25.8,1977,-.33739662,Massachussets,0,1951,0,0,matched (3),-.093854666
7,5526,170,0,1978,-.071383715,Texas,1,1951,0,1,matched (3),-.093854666
7,1813,170,0,1981,.10790539,California,1,1954,0,1,matched (3),-.093854666
7,6159,1,3.8,1973,-.70936215,North Calorina,0,1947,0,1,matched (3),-.093854666
7,231,3,31.6,1979,-.45613754,California,1,1953,0,0,matched (3),-.093854666
7,6694,1,2.3,1969,.20668316,California,0,1943,0,1,matched (3),-.093854666
7,1255,1,28.6,1973,-.97495568,Texas,1,1946,0,1,matched (3),-.093854666
